2019-07-07 13:46:02,"b'@united canceled my brother\xe2\x80\x99s flight this morning and didn\xe2\x80\x99t put him on another one until tomorrow. So here I am, e\xe2\x80\xa6 https://t.co/8bBbmKE2Ag'"
2019-07-07 13:45:22,"b'@united canceled my brother\xe2\x80\x99s flight this morning and didn\xe2\x80\x99t put him on another one until tomorrow. So here I am, e\xe2\x80\xa6 https://t.co/6ghpMwMyTq'"
2019-07-07 13:39:04,b'@united my daughter is stuck @ Newark Airport d2 her flt canx yesterday &amp; she has been in line over 2hrs to get her\xe2\x80\xa6 https://t.co/vIo20SQy3n'
2019-07-07 13:17:22,"b'Never fly #UnitedAirlines. 24-hr delay from Austin to Boston, 2-1/2 hours of wait time on the phone, horrible customer service!'"
2019-07-07 13:11:30,"b'@united  My flight home from EWR was cancelled. Diappointing, but these things happen. Surprising to get NO custome\xe2\x80\xa6 https://t.co/Ik5Yl7Fh6G'"
2019-07-07 13:06:22,b'@cristallakin @united #UnitedAirlines I am traveling with Cristal. Please DM me. We need to rectify the problems cr\xe2\x80\xa6 https://t.co/aHS731yPcW'
2019-07-07 13:04:34,"b'""ECONOMY CLASS #LEGROOM HAS BEEN SHRINKING ... FIND OUT WHICH #airlines CUT TALL #travelers THE MOST SLACK""\xe2\x80\xa6 https://t.co/359Uo8au94'"
2019-07-07 12:48:58,"b'@united Sent you a message, please let us know ASAP if you can help with information, we would like to go to airpor\xe2\x80\xa6 https://t.co/6AcQjerwcl'"
2019-07-07 12:43:48,b'@united employees at airport are extremely rude and unhelpful. Stuck at airport for hours and missing flights wothv\xe2\x80\xa6 https://t.co/gOTWwyqz43'
2019-07-07 12:32:18,"b'@shynivarghese #Flying on #unitedAIRLINES tomorrow, I hope I will have better things to say!'"
2019-07-07 12:25:44,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 12:25:42,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 12:07:17,"b""Scenes from #newarkliberty after @united couldn't be bothered to communicate with customers after a 10 hour delay.\xe2\x80\xa6 https://t.co/fyzXGVZLAh"""
2019-07-07 12:03:34,b'Stuck in Denver thanks to cancelled flight. Next available flight is 2 days from now. Thanks #UnitedAirlines'
2019-07-07 11:59:32,"b'UA675 /July 7th, UA1958 /June 26th. 1) Please note these seemingly small delayed can have big impacts. 2) I post th\xe2\x80\xa6 https://t.co/0RwoZ0ZzSg'"
2019-07-07 11:56:29,"b'Unacceptable to ""delay"" a flight 21 hours - just cancel!!  #unitedairlines doesn\'t care about it\'s customers or its\xe2\x80\xa6 https://t.co/9OlLl8bybU'"
2019-07-07 11:55:04,b'Update: departure time changed to 7:40am and now 12:30pm. 21hrs later... #unitedairlines We\xe2\x80\x99re supposed to deal wit\xe2\x80\xa6 https://t.co/EggLtlp8r4'
2019-07-07 11:33:03,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 11:10:32,b'@united please get me home on a plane with no more issues. A forced layover in Chicago to have the second flight ca\xe2\x80\xa6 https://t.co/igPGGxzdvt'
2019-07-07 10:55:01,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 10:51:36,"b""@USDOT - it's been 11 days since 4 Bags are missing from @united of US Diplomat &amp; India's friend @MaryKayCarlson .\xe2\x80\xa6 https://t.co/ugoo29qkCb"""
2019-07-07 10:45:20,b'Top shelf wax shit\n\n#UEFA #presidentialdebate #dankvapes #waxing #wax #MedicalCannabis #ZIPCODE #ukvapes\xe2\x80\xa6 https://t.co/PivzQqcbKH'
2019-07-07 10:18:12,"b'@united @mattsrun5 @united So after 16h delay in Newark @united put my husband on a flight to SF, switched his conn\xe2\x80\xa6 https://t.co/qbKTQzCfGk'"
2019-07-07 10:17:32,"b'@united So after 16h delay in Newark @united put my husband on a flight to SF, switched his connection, only to can\xe2\x80\xa6 https://t.co/FgVnV9gDtQ'"
2019-07-07 09:57:35,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 09:57:28,b'Anyone know anything on United airline call wait times? I\xe2\x80\x99m based? #UnitedAirlines @united #uk'
2019-07-07 09:43:46,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 09:04:32,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 08:53:11,"b'JFC. Airfare is insanely cheap and the system has its limitations. #Delayed at #EWR all day too and sure, it sucks,\xe2\x80\xa6 https://t.co/Etst3DwQkG'"
2019-07-07 07:42:32,b'RT @SMCRR19: #unitedairlines #worstairlines #terriblecustomerservice after making a ton of promises to my cousin for all of their malfuncti\xe2\x80\xa6'
2019-07-07 07:42:22,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 07:35:45,b'.@united I\xe2\x80\x99m just sayin.... #strategicaviation #GATairlinesupport #unitedairlines https://t.co/EjvGXMZyAy'
2019-07-07 07:03:40,b'@united I love your airline most of the time but a three hour delay on a red eye is a MASSIVE disappointment. #unitedairlines'
2019-07-07 06:55:53,b'#UnitedAirlines this whole trip has been a big f you to me as a 1k customer..  I am seriously considering status ma\xe2\x80\xa6 https://t.co/y1vKB9v1qR'
2019-07-07 06:50:24,b'Flight was canceled from LGA to CLE for July 7. No flights available until Monday. Need to find a way back!   #UnitedAirlines'
2019-07-07 06:48:36,b'Your customer service is terrible. 8am flight got cancelled last minute and no available flights to leave Queretero\xe2\x80\xa6 https://t.co/dCp673dC8Q'
2019-07-07 06:43:19,b'#UnitedAirlinesFail\n#nohelp #UnitedAirlines  My minor son is stuck in IDA.  Due to airline redirect from EWR. Unite\xe2\x80\xa6 https://t.co/DMFbgO5gHy'
2019-07-07 06:42:43,b'RT @allisondatko1: @united I have been on the phone on hold for ONE HOUR! You canceled my 8am flight from Cleveland to New York and in the\xe2\x80\xa6'
2019-07-07 06:34:26,b'United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1Isd0'
